x,y
189,95
219,95
233,94
248,92
205,117
198,121
212,121
205,136
205,147
206,168
179,65
219,65
186,105
217,104
168,56
190,57
206,57
234,55
166,67
174,67
186,65
213,65
225,64
240,63
200,78
195,85
206,85
200,98
201,110
202,133
187,87
231,86
196,133
228,132
173,76
199,78
220,76
248,78
171,88
181,88
194,88
226,88
237,87
247,86
212,105
206,111
219,111
211,126
213,143
215,164
191,75
228,75
198,112
225,110
181,67
202,67
218,67
240,67
179,77
187,76
198,75
223,76
234,75
243,75
211,88
206,94
217,94
211,105
212,117
213,136
190,75
226,75
198,113
224,112
179,69
201,68
217,68
239,68
176,76
185,77
197,75
222,76
233,76
242,76
210,90
206,95
216,95
211,107
210,119
210,138
191,73
227,72
199,109
225,108
179,66
201,66
217,66
241,67
177,73
186,73
197,73
222,73
234,73
242,75
211,84
207,90
216,90
212,101
212,114
213,135
188,96
238,96
197,155
235,153
165,86
203,87
223,87
256,86
164,97
178,98
195,97
231,97
247,97
260,97
216,120
207,127
225,127
217,145
217,169
215,191
187,92
237,93
194,147
236,146
167,81
204,81
224,81
257,84
163,93
178,94
195,93
231,94
247,94
259,94
214,112
206,121
223,121
215,138
215,155
215,184
183,79
231,79
191,131
228,130
163,69
195,69
218,71
248,72
161,80
174,80
190,80
223,81
238,80
249,79
210,102
202,107
217,107
209,123
210,140
210,165
183,85
229,86
189,138
227,137
164,74
195,77
218,77
248,78
161,86
173,86
189,87
222,88
237,88
252,85
206,111
200,117
215,117
206,134
207,147
206,170
189,76
227,76
194,113
224,112
177,69
199,68
217,68
239,70
175,77
184,76
196,76
220,77
232,76
242,76
210,93
204,98
215,97
209,108
210,121
210,138
185,75
221,75
192,115
220,114
172,67
194,66
211,66
235,67
169,75
179,75
191,75
216,75
228,75
237,75
205,91
200,96
211,96
206,108
206,124
206,141
187,73
223,74
194,113
222,114
176,65
198,67
215,66
239,68
174,74
183,74
194,75
219,75
231,75
241,75
208,89
202,95
214,95
207,106
208,121
208,139
186,71
222,71
193,108
221,107
174,63
196,63
212,64
237,65
171,73
180,72
192,71
216,71
229,71
237,73
207,83
201,89
212,90
206,100
207,113
207,134
184,79
224,80
190,123
223,121
171,71
195,72
214,71
240,71
167,81
177,81
191,81
219,80
231,80
246,79
205,96
200,102
211,103
205,116
206,129
207,151
190,69
226,68
198,105
222,104
179,61
200,61
216,60
239,63
179,70
185,70
195,69
222,69
231,69
241,68
210,80
205,86
215,86
210,96
210,111
211,130
191,69
226,68
198,105
224,105
179,62
202,60
217,60
241,63
179,70
186,69
198,69
222,70
233,69
243,71
211,81
206,86
216,86
212,97
211,112
212,130
188,71
223,71
195,109
223,108
178,64
199,63
215,64
237,66
175,73
183,72
195,72
219,72
230,72
240,74
209,85
204,91
214,90
209,102
209,113
208,132
186,87
226,87
193,131
227,129
173,78
198,79
216,79
241,80
168,87
178,88
193,88
220,89
235,88
244,87
210,107
203,112
215,113
208,126
210,136
209,157
196,70
231,71
201,107
228,107
184,61
206,63
220,64
242,62
181,71
190,70
202,71
226,72
237,71
246,69
215,87
210,91
221,92
214,104
215,112
214,131
178,107
229,106
188,164
224,164
159,96
191,96
213,95
248,97
155,108
169,108
187,108
222,107
238,107
253,105
202,130
197,136
213,135
203,153
204,177
207,201
177,83
223,83
184,134
222,133
161,74
189,74
210,75
242,76
159,84
169,84
185,84
216,84
231,84
244,84
201,104
194,110
210,110
202,125
202,141
202,168
175,83
221,83
183,133
219,132
160,73
188,73
209,74
239,76
156,86
167,84
183,84
214,84
230,84
243,85
200,104
193,110
208,110
199,125
198,142
199,167
176,86
221,85
181,136
219,135
158,75
185,76
208,76
237,74
156,87
166,87
182,86
214,85
229,85
241,84
198,108
191,112
206,112
198,130
198,143
199,168
183,84
229,83
192,135
225,134
167,73
194,74
216,74
246,75
163,86
174,84
190,84
222,84
237,85
249,87
207,102
202,109
215,109
207,124
207,145
207,169
193,64
227,64
199,100
225,100
181,58
204,59
217,58
240,60
180,65
187,65
199,65
222,65
232,65
241,66
211,79
207,83
217,83
211,93
212,106
212,124
189,68
228,67
198,109
226,108
176,58
200,58
219,58
244,60
175,69
184,68
196,68
224,67
236,68
244,69
210,82
206,88
217,88
211,100
212,117
212,137
187,77
228,76
194,121
228,119
173,67
198,69
218,69
244,71
168,78
181,78
194,78
222,77
235,76
245,76
210,96
204,101
217,101
210,115
210,126
212,148
186,87
227,89
190,131
225,130
171,72
197,77
218,78
242,77
164,84
179,86
193,88
221,89
233,88
244,87
211,111
203,115
217,115
210,128
209,138
207,157
187,71
227,71
193,114
226,113
172,61
198,62
215,63
243,63
168,73
179,72
193,72
221,72
234,71
245,72
209,87
203,92
216,92
208,107
209,120
210,145
184,75
225,74
192,118
224,117
169,65
193,66
212,65
240,67
165,77
177,76
190,76
219,75
231,74
242,75
206,93
201,98
213,98
207,112
207,125
207,147
183,69
223,69
189,112
222,111
167,62
193,61
211,60
240,63
164,71
177,71
188,71
218,71
231,70
243,68
205,85
199,91
212,91
205,105
206,119
205,141
204,97
259,99
207,150
254,151
185,84
222,85
247,86
277,89
179,98
192,97
213,98
250,100
268,100
279,104
232,119
224,127
241,127
233,145
231,159
227,187
177,100
232,97
183,157
230,155
158,91
192,88
220,86
253,88
154,104
165,102
186,101
223,99
246,98
254,101
206,121
198,129
215,128
207,144
206,170
206,195
176,105
232,104
181,163
227,161
159,94
189,95
220,92
251,93
152,107
164,105
186,106
223,106
244,105
253,107
203,131
196,137
215,137
205,154
206,175
206,200
180,97
234,96
188,155
231,153
162,88
194,86
223,85
255,87
156,101
171,99
190,98
227,98
245,97
257,97
211,120
201,127
219,127
211,144
210,170
210,194
184,95
239,93
190,151
234,151
164,86
198,82
228,80
258,84
161,96
173,96
193,96
230,95
249,95
260,94
212,117
205,123
221,122
213,140
213,164
213,192
179,95
236,95
187,155
231,155
159,87
195,85
226,83
259,85
154,99
168,97
191,97
227,97
248,96
260,96
210,125
202,129
219,130
210,148
210,171
209,195
176,85
233,86
181,145
226,145
155,75
190,71
223,71
254,77
152,88
164,86
186,87
223,87
244,88
257,90
207,107
198,113
214,114
207,130
203,160
202,189
173,98
227,97
175,151
227,149
152,91
187,85
216,84
248,87
151,102
163,100
183,100
219,99
238,98
249,99
202,116
194,124
210,124
202,138
202,166
200,193
175,95
229,95
180,150
223,150
156,85
189,83
218,82
248,87
152,99
165,96
185,96
221,96
240,96
249,98
203,114
195,122
210,122
203,137
202,163
200,190
179,95
233,97
183,150
228,150
161,86
195,84
223,84
253,89
160,98
170,96
190,96
226,97
244,99
254,101
207,116
201,124
215,124
209,141
204,161
203,187
178,101
231,102
184,160
224,160
160,92
194,92
222,91
252,93
153,106
167,103
188,103
224,104
242,105
253,105
207,126
198,133
215,133
207,150
204,175
203,198
176,100
229,98
184,157
224,155
158,92
189,89
217,87
248,88
155,105
166,102
185,101
221,100
240,100
251,98
203,123
197,129
212,129
206,145
206,171
206,196
160,75
225,74
168,142
223,139
138,60
183,58
218,59
245,60
130,77
147,76
173,75
215,75
238,75
246,74
207,103
195,110
213,110
203,132
201,152
199,185
173,102
232,101
183,166
227,165
151,93
188,89
220,88
256,93
145,109
162,105
184,105
224,103
244,103
255,101
203,126
196,133
214,133
206,152
205,183
205,210
175,108
237,107
185,172
232,170
155,99
191,95
223,93
258,95
147,112
164,110
185,110
227,108
248,109
259,108
206,134
199,141
217,141
210,159
210,185
209,214
177,111
239,110
186,178
232,176
156,102
194,99
228,98
261,102
152,115
166,113
189,113
229,113
252,113
263,114
208,139
201,146
219,146
211,165
210,194
212,220
175,107
236,107
181,172
229,171
153,99
191,94
224,93
259,99
149,113
163,109
186,110
226,109
248,110
261,112
206,133
198,140
215,140
207,159
206,185
203,213
181,115
242,115
189,181
237,180
160,106
196,104
230,101
265,105
151,121
169,117
192,117
233,117
254,116
267,117
213,142
205,151
223,151
214,169
213,199
212,225
178,113
240,110
188,178
235,175
157,104
194,99
227,96
263,101
153,120
166,116
190,114
229,113
252,112
265,114
211,137
203,146
221,145
214,161
215,191
215,220
185,115
248,113
197,180
243,178
163,107
202,102
234,100
269,105
161,120
173,117
197,116
237,114
260,113
272,113
219,140
212,149
229,148
222,167
222,195
221,224
193,114
253,112
199,173
252,171
173,105
210,100
244,99
276,103
169,119
182,116
204,115
244,114
265,114
278,114
226,138
218,147
236,147
228,167
228,180
227,212
183,110
244,109
189,171
239,169
162,97
200,96
230,93
265,98
156,113
170,112
192,112
234,110
254,110
268,111
217,133
206,142
223,142
215,162
215,178
214,213
182,106
244,101
188,164
248,159
160,99
198,92
230,88
266,92
155,113
171,109
196,107
234,104
256,101
271,100
216,128
209,137
229,136
219,153
222,181
225,211
186,106
248,105
194,169
246,166
172,97
206,96
238,94
270,96
160,110
176,110
201,110
240,108
260,107
274,109
222,133
214,142
231,142
223,159
223,182
223,210
181,108
243,105
194,173
238,170
163,100
196,97
228,95
265,95
155,113
169,111
191,111
233,108
254,105
267,108
214,139
205,144
223,143
214,163
215,188
215,214
175,102
236,96
190,168
235,163
157,92
191,87
224,84
258,86
143,109
163,105
185,103
227,99
249,98
261,98
208,125
202,134
219,132
213,149
215,182
216,209
181,109
244,107
193,177
239,174
160,100
202,100
233,96
267,97
155,113
169,111
193,112
234,110
255,108
268,107
217,144
207,147
226,148
219,166
220,191
220,216
180,121
238,122
183,177
233,176
159,112
196,109
228,106
260,113
154,124
169,123
190,122
228,123
249,123
258,123
210,146
201,153
219,153
210,171
208,187
207,216
183,108
229,108
186,159
225,160
166,100
198,99
215,100
245,102
162,109
174,109
191,109
221,108
236,110
248,110
207,133
200,139
214,139
207,155
206,167
206,192
183,106
227,106
185,157
223,157
164,98
199,95
213,97
244,99
161,108
173,107
193,107
219,107
238,108
246,108
205,131
200,137
214,137
206,151
205,164
205,189
187,111
230,112
195,164
224,163
169,104
203,100
217,102
247,104
166,115
179,112
194,112
223,112
240,113
250,114
210,135
203,141
215,140
211,155
210,174
210,195
180,114
224,113
184,164
223,163
163,107
194,104
210,105
242,107
160,116
173,115
188,116
217,115
231,115
243,114
202,137
196,144
210,143
203,160
204,170
204,196
210,112
255,114
216,168
246,168
191,105
225,102
241,104
270,108
189,117
202,113
217,114
247,114
264,117
274,120
232,136
226,143
237,143
233,157
233,181
232,200
207,113
252,117
207,166
245,167
190,105
223,104
238,106
269,113
185,115
200,113
214,116
244,118
259,119
270,124
227,139
221,145
233,146
227,160
226,173
224,201
201,109
245,111
207,163
237,163
183,103
217,100
231,102
263,106
181,113
193,110
209,110
237,112
253,112
264,116
224,133
218,140
229,139
223,154
223,173
223,193
192,116
237,117
199,169
228,169
175,108
209,105
223,107
255,112
172,118
185,117
201,117
229,117
245,118
257,119
214,139
209,145
219,146
215,160
215,180
214,201
188,117
232,117
197,171
225,170
170,111
203,107
217,108
251,111
168,121
180,118
196,118
226,117
240,118
252,119
211,142
205,147
217,147
212,161
212,180
212,201
197,67
240,68
200,119
233,121
179,60
212,57
226,58
256,62
177,68
189,67
204,68
233,68
249,69
259,72
221,90
213,96
225,96
218,111
217,132
215,150
197,79
240,79
203,131
232,130
179,71
211,70
227,70
256,74
177,81
189,80
204,80
232,81
247,80
258,83
219,103
214,108
224,109
221,123
221,138
219,159
197,79
240,80
205,131
232,130
180,72
213,71
225,72
258,75
178,81
189,79
204,80
232,80
248,81
258,84
219,103
213,109
224,110
219,123
219,142
219,160
192,84
235,85
199,139
227,139
175,77
206,76
219,77
251,79
171,85
183,85
199,86
227,86
243,86
253,88
213,109
207,117
220,117
213,131
212,148
214,167
196,81
239,80
207,133
233,131
178,74
211,71
224,72
256,74
177,84
188,82
204,82
232,80
247,81
257,83
219,105
214,111
227,109
220,124
220,143
222,161
194,82
237,82
202,134
231,134
177,75
210,73
223,73
254,76
175,84
186,82
202,83
230,84
245,84
254,87
216,107
211,113
223,112
215,127
216,145
216,163
194,86
237,86
202,139
229,138
178,80
209,76
223,77
254,79
172,87
186,87
201,88
230,87
244,88
256,90
216,112
210,119
224,118
215,132
216,147
216,167
196,85
239,85
203,138
231,138
179,77
212,76
225,77
257,79
174,87
187,86
203,86
231,86
247,86
257,89
217,111
212,117
226,116
217,131
217,148
218,167
194,85
237,85
203,138
228,138
177,77
207,77
223,76
253,78
175,87
186,86
202,86
230,85
245,85
254,88
216,111
210,117
223,116
216,130
216,147
216,167
200,79
242,86
199,131
226,136
185,70
216,72
229,75
260,83
182,79
192,79
207,81
236,86
251,88
260,93
218,107
209,112
224,113
215,126
211,143
207,163
187,87
231,88
192,138
221,141
172,79
202,78
216,79
247,82
167,88
179,88
195,89
223,88
239,90
248,92
209,114
202,119
216,120
209,135
208,150
206,168
189,90
232,89
198,143
227,143
173,82
206,81
220,80
249,82
170,92
181,91
198,92
226,90
241,90
250,92
214,117
208,122
221,121
214,134
213,153
212,171
189,90
233,91
198,143
226,143
173,82
206,81
219,82
249,84
168,92
182,91
198,92
225,92
243,92
251,95
214,117
207,122
221,121
214,136
213,153
210,171
186,92
230,92
194,145
223,145
169,84
202,84
217,84
247,86
165,94
179,92
195,93
223,93
239,93
248,97
210,121
204,125
218,125
210,140
209,154
208,173
189,89
233,88
199,142
226,140
173,82
205,79
219,80
249,81
170,91
182,90
197,90
225,89
242,89
252,91
214,115
207,120
222,119
214,134
214,149
213,169
188,92
231,92
198,146
225,145
171,84
204,83
219,83
249,85
167,93
179,93
197,93
224,93
240,93
251,96
212,120
204,124
219,124
210,139
210,156
210,174
185,92
230,92
192,144
223,144
170,83
202,83
215,84
247,85
165,92
178,93
195,93
223,94
239,93
248,95
209,120
201,124
216,123
209,137
208,154
206,172
189,88
232,89
197,140
224,140
173,78
205,79
219,80
249,82
167,88
180,88
197,89
224,89
241,90
251,92
211,115
205,120
218,118
210,135
210,151
208,168
188,88
231,88
190,137
227,138
171,80
202,79
218,79
248,82
168,91
179,88
195,89
224,89
239,90
250,92
211,113
204,119
217,118
209,132
208,147
208,168
188,88
231,88
197,141
223,140
173,80
204,79
217,79
248,82
168,91
179,89
195,89
225,89
239,89
248,92
210,116
205,119
218,119
211,133
211,151
210,168
189,85
233,87
197,138
223,137
174,76
205,75
218,76
248,80
169,87
181,85
197,87
224,88
242,88
250,92
212,110
206,116
218,116
210,131
209,147
209,168
187,89
231,92
188,140
221,142
172,80
202,80
216,81
247,84
168,90
179,90
194,91
224,91
238,92
249,95
207,116
201,121
214,120
206,133
205,154
204,172
192,85
235,87
194,135
228,136
177,76
208,75
222,78
252,82
173,86
184,85
200,87
228,87
244,88
254,92
213,109
207,116
219,116
211,131
210,143
210,166
191,87
235,88
195,139
226,140
176,78
206,77
221,78
252,82
170,87
182,88
199,88
228,88
